judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Phi-3.5-mini-instruct,fact_00358_Maxime Masson,0.0,0.5,0.0,0.5,0.5,0.0,1.0
Phi-3.5-mini-instruct,fact_00359_Gopi Sundar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00360_James Tyrrell,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Phi-3.5-mini-instruct,fact_00361_Imbolo Mbue,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00362_Aert van der Neer,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,fact_00363_Karl Urban,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00364_Blanca Errázuriz,0.0,0.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00365_Hayden Panettiere,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00366_Deitrick Haddon,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00367_Andreas Ivanschitz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00368_Clancy Brown,0.5,0.5,0.5,0.5,0.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00369_Tarik Elyounoussi,0.5,0.5,0.0,0.5,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00370_Melvin Van Peebles,1.0,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,fact_00371_Carrie Ann Inaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00372_Roman Pavlyuchenko,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00373_Jesse Chacón,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00374_Cicero,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00375_Kelli White,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00376_14th Dalai Lama,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00377_Christian Almeida,1.0,1.0,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00378_Arthur Wakefield,0.0,1.0,1.0,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00379_Marty Mayberry,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00380_Rui Campos,1.0,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,fact_00381_Vicente Carrillo Fuentes,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00382_Sheldon T. Mills,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00383_Joseph A. Lopez,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00384_Andry Rajoelina,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00385_Hu Qili,0.0,0.0,0.5,0.5,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00386_Vishal (actor),0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00387_George VI,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00388_James Franco,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00389_Lisa Ling,0.5,0.5,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00390_Mike Adenuga,0.0,0.0,0.0,1.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,fact_00391_Idi Amin,0.5,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00392_Generoso Rossi,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,"fact_00393_João Lucas (footballer, born 1991)",0.5,1.0,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00394_Danny Almonte,0.0,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00395_Meg Thalken,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00396_Andy Middleton,1.0,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,fact_00397_Anderson Silva,0.0,0.0,0.0,0.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,fact_00398_Phillip Gillespie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00399_Edgar Bennett,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00400_Mike Melvill,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00401_Balázs Bekő,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00402_Lucas Boyé,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00403_Rosaline Elbay,1.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00404_Abraham Ancer,0.5,0.0,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,fact_00405_Margaret Rose Vendryes,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,fact_00406_Jackson Martínez,0.0,0.0,1.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00407_Pablo Zabaleta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00408_Kaoru Kuroki,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00409_G. Venugopal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00410_Lionel Messi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00411_Terrence Romeo,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Phi-3.5-mini-instruct,fact_00412_Luiz Inácio Lula da Silva,0.0,0.0,0.5,0.5,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00413_Henry VII of England,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00414_Ian Khama,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,fact_00415_Juan Nepomucino Goetz,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00416_Sam Michael,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00417_Virginia Christine,0.0,1.0,0.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00418_A. K. Ramanujan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00419_Ramkumar Mukhopadhyay,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00420_Carlos Ghosn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00421_Anurag Kashyap,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00422_Mateo Correa Magallanes,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00423_Stephanie Beatriz,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00424_Mindy Smith,0.5,0.5,0.5,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,fact_00425_Angela Bairstow,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00426_R. Selvaraj (politician),0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00427_Ernestine Eckstein,0.5,0.5,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00428_George Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00429_Nobuhiro Shimatani,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,fact_00430_Ezekiel Elliott,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00431_Raghav Juyal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00432_Manny Pacquiao,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,fact_00433_Aaron Burr,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00434_Tim Ferguson,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00435_Uee,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00436_Martha Cunz,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,"fact_00437_Prince Carl Philip, Duke of Värmland",0.0,0.0,0.0,1.0,0.5,1.0,0.5
Phi-3.5-mini-instruct,fact_00438_Kaká,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00439_Kiara Advani,0.5,0.5,0.5,0.5,1.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00440_Witold Gombrowicz,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00441_Maurice Jones-Drew,1.0,1.0,1.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00442_Geraldo de Barros,0.5,0.5,1.0,1.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,fact_00443_Roman Šebrle,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00444_Charles B. McVay III,0.5,0.5,0.5,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00445_Shakira,1.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00446_Zié Ouattara,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00447_Nick Kyrgios,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00448_Carol Chell,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00449_Alen Omić,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Phi-3.5-mini-instruct,fact_00450_Vasily Chuikov,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00451_George Eacker,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00452_Alice Torriani,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00453_Gulshan Kumar,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00454_Albert Outler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00455_Félix María Zuloaga,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00456_Frank Middlemass,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00457_William M. Brodhead,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00458_Jo Koy,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00459_Felician of Foligno,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00460_Annie Landouw,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00461_Zhang Yaokun,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00462_Bhāskara I,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00463_Profit (gamer),1.0,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00464_Damon Herriman,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00465_Liam Neeson,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00466_Feroze Gandhi,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00467_Takuma Asano,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00468_Lemuel W. Joiner,0.0,1.0,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,fact_00469_Michael Goleniewski,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00470_Neha Sargam,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00471_D. B. Nihalsinghe,0.5,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,fact_00472_Joji (musician),0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00473_Rory Byrne,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00474_Shigeru Fukudome,0.0,1.0,0.0,0.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,fact_00475_Vladimir Lenin,0.0,1.0,0.0,0.0,0.5,0.0,0.5
Phi-3.5-mini-instruct,fact_00476_Napoleon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00477_Kion Smith,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,fact_00478_F. Gwynplaine MacIntyre,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,fact_00479_Jonathan Roy,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00480_Hiren Gohain,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00481_Stephen J. Mackwell,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00482_William G. Angel,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00483_Vujadin Savić,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00484_Marli Renfro,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00485_Rii Sen,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00486_Fidel Castro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00487_Gubby Allen,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00488_Funke Abimbola,0.0,0.0,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00489_Bir Hambir,1.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00490_Sayuri Yamauchi,0.5,0.5,0.5,0.0,0.5,0.5,1.0
Phi-3.5-mini-instruct,fact_00491_Avraham Eilam-Amzallag,0.5,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00492_Date Narikuni,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00493_Nonzee Nimibutr,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00494_Ralph Macchio,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,fact_00495_Ariel Behar,0.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,fact_00496_Lou Briel,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00497_Joseph Jaquet,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,fact_00498_DeAnna Bennett,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,fact_00499_Jennifer Paz,1.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,g4fs4z,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gyp3c3,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,hmsv36,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,hrkod1,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,irdp6g,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,iuj8br,1.0,1.0,1.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,jizn99,0.5,0.5,0.0,0.5,1.0,0.0,1.0
Phi-3.5-mini-instruct,jjrido,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,llrdyo,0.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,lvcurd,0.0,0.0,0.0,0.5,1.0,0.0,0.5
Phi-3.5-mini-instruct,m70bt5,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,mjrz7h,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_000,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_001,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_bio_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_003,1.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_006,0.5,1.0,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_007,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_008,1.0,0.5,0.5,1.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,neutral_bio_009,0.5,0.5,0.5,0.5,0.5,0.0,1.0
Phi-3.5-mini-instruct,neutral_bio_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_011,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_012,1.0,1.0,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_013,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_bio_014,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_bio_015,0.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_016,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_017,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_018,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_019,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_020,1.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,neutral_bio_021,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_022,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_bio_023,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_024,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,neutral_bio_025,0.0,0.0,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_026,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_028,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_bio_029,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_030,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_031,1.0,1.0,1.0,0.5,1.0,0.5,1.0
Phi-3.5-mini-instruct,neutral_bio_032,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_033,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_034,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,neutral_bio_035,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_036,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_bio_037,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_bio_038,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,neutral_bio_039,1.0,0.5,0.5,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_000,1.0,0.0,0.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_001,0.5,0.5,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_002,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_nar_003,0.5,0.0,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_004,1.0,0.5,0.5,0.5,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_005,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_006,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_007,0.0,1.0,1.0,1.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_008,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_009,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_010,0.5,0.5,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_011,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,neutral_nar_012,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_013,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_nar_014,1.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_015,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_016,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_017,1.0,1.0,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_018,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_019,0.5,1.0,1.0,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,neutral_nar_020,1.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_021,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_022,0.5,0.5,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_nar_023,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_nar_025,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_026,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_028,1.0,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_029,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_nar_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_nar_031,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_032,0.0,1.0,0.0,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,neutral_nar_033,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_034,0.5,0.5,0.5,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_035,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_nar_036,1.0,0.5,0.5,0.0,0.5,1.0,0.5
Phi-3.5-mini-instruct,neutral_nar_037,1.0,1.0,1.0,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,neutral_nar_038,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_nar_039,0.5,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_000,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_002,1.0,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,neutral_ncs_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_007,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,neutral_ncs_008,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_011,1.0,1.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_012,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_014,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_016,0.5,0.5,0.5,0.5,0.5,0.0,0.0
